"Video","Frame","Truth"
"FH608_02",18558,"Negative"
"FH608_02",18574,"Negative"
"FH608_02",18583,"Negative"
"FH608_02",18589,"Negative"
"FH608_02",18617,"Negative"
"FH608_02",18626,"Negative"
"FH608_02",18664,"Negative"
"FH608_02",18666,"Negative"
"FH608_02",18695,"Negative"
"FH608_02",18722,"Negative"
"FH608_02",18723,"Negative"
"FH608_02",18724,"Negative"
"FH608_02",18731,"Negative"
"FH608_02",18751,"Negative"
"FH608_02",18757,"Negative"
"FH608_02",18758,"Negative"
"FH608_02",18766,"Negative"
"FH608_02",18776,"Negative"
"FH608_02",18792,"Negative"
"FH608_02",18799,"Negative"
"FH608_02",18839,"Negative"
"FH608_02",18887,"Negative"
"FH608_02",18926,"Negative"
"FH608_02",19020,"Negative"
"FH608_02",19021,"Negative"
"FH608_02",19070,"Negative"
"FH608_02",19095,"Negative"
"FH608_02",19096,"Negative"
"FH608_02",19108,"Negative"
"FH608_02",19109,"Negative"
"FH608_02",19110,"Negative"
"FH608_02",19111,"Negative"
"FH608_02",19119,"Negative"
"FH608_02",19161,"Negative"
"FH608_02",19329,"Negative"
"FH608_02",19461,"Negative"
"FH609_01",2,"Negative"
"FH609_01",761,"Negative"
"FH609_01",10047,"Negative"
"FH609_01",10708,"Negative"
"FH609_01",10710,"Negative"
"FH609_01",10711,"Negative"
"FH609_01",10712,"Negative"
"FH609_01",10752,"Negative"
"FH609_01",10753,"Negative"
"FH609_02",2,"Negative"
"FH609_02",2540,"Negative"
"FH609_02",2542,"Negative"
"FH609_02",2586,"Negative"
"FH609_02",2613,"Negative"
"FH609_02",2644,"Negative"
"FH609_02",2651,"Negative"
"FH609_02",2676,"Negative"
"FH609_02",2720,"Negative"
"FH609_02",2786,"Negative"
"FH609_02",2788,"Negative"
"FH609_02",2880,"Negative"
"FH609_02",2914,"Negative"
"FH609_02",2915,"Negative"
"FH609_02",2916,"Negative"
"FH609_02",2949,"Negative"
"FH609_02",2950,"Negative"
"FH609_02",3011,"Negative"
"FH609_02",3046,"Negative"
"FH609_02",3112,"Negative"
"FH609_02",3166,"Negative"
"FH609_02",3239,"Negative"
"FH609_02",3319,"Negative"
"FH609_02",3325,"Negative"
"FH609_02",3326,"Negative"
"FH609_02",4126,"Negative"
"FH609_02",4236,"Negative"
"FH609_02",4343,"Negative"
"FH609_02",4344,"Negative"
"FH609_02",4436,"Negative"
"FH609_02",4437,"Negative"
"FH609_02",4462,"Negative"
"FH609_02",4651,"Negative"
"FH609_02",4737,"Negative"
"FH609_02",4832,"Negative"
"FH609_02",4860,"Negative"
"FH609_02",4866,"Negative"
"FH609_02",4961,"Negative"
"FH609_02",4998,"Negative"
"FH609_02",5086,"Negative"
"FH609_02",5120,"Negative"
"FH609_02",5123,"Negative"
"FH609_02",5509,"Negative"
"FH609_02",5581,"Negative"
"FH609_02",5639,"Negative"
"FH609_02",6325,"Negative"
"FH609_02",7907,"Negative"
"FH609_02",7908,"Negative"
"FH609_02",7976,"Negative"
"FH609_02",7990,"Negative"
"FH609_02",8221,"Negative"
"FH609_02",8808,"Negative"
"FH609_02",8809,"Negative"
"FH609_02",10249,"Negative"
"FH609_02",10252,"Negative"
"FH609_02",10264,"Negative"
"FH609_02",10265,"Negative"
"FH609_02",10266,"Negative"
"FH609_02",10267,"Negative"
"FH609_02",10270,"Negative"
"FH609_02",10291,"Negative"
"FH609_02",10292,"Negative"
"FH609_02",10293,"Negative"
"FH609_02",10318,"Negative"
"FH609_02",10319,"Negative"
"FH609_02",10320,"Negative"
"FH609_02",10321,"Negative"
"FH609_02",10322,"Negative"
"FH609_02",10323,"Negative"
"FH609_02",10325,"Negative"
"FH609_02",10328,"Negative"
"FH609_02",10329,"Negative"
"FH609_02",10330,"Negative"
"FH609_02",10333,"Negative"
"FH609_02",10335,"Negative"
"FH609_02",10337,"Negative"
"FH609_02",10339,"Negative"
"FH609_02",10340,"Negative"
"FH609_02",10341,"Negative"
"FH609_02",10355,"Negative"
"FH609_02",10380,"Negative"
"FH609_02",10382,"Negative"
"FH609_02",10383,"Negative"
"FH609_02",10384,"Negative"
"FH609_02",10396,"Negative"
"FH609_02",10419,"Negative"
"FH609_02",10420,"Negative"
"FH609_02",10423,"Negative"
"FH609_02",10428,"Negative"
"FH609_02",10430,"Negative"
"FH609_02",10431,"Negative"
"FH609_02",10432,"Negative"
"FH609_02",10433,"Negative"
"FH609_02",10434,"Negative"
"FH609_02",10437,"Negative"
"FH609_02",10438,"Negative"
"FH609_02",10439,"Negative"
"FH609_02",10447,"Negative"
"FH609_02",10463,"Negative"
"FH609_02",10464,"Negative"
"FH609_02",10472,"Negative"
"FH609_02",10473,"Negative"
"FH609_02",10475,"Negative"
"FH609_02",10476,"Negative"
"FH609_02",10481,"Negative"
"FH609_02",10485,"Negative"
"FH609_02",10486,"Negative"
"FH609_02",10494,"Negative"
"FH609_02",10513,"Negative"
"FH609_02",10517,"Negative"
"FH609_02",10529,"Negative"
"FH609_02",10537,"Negative"
"FH609_02",10576,"Negative"
"FH609_02",10598,"Negative"
"FH609_02",10600,"Negative"
"FH609_02",10601,"Negative"
"FH609_02",10607,"Negative"
"FH609_02",10609,"Negative"
"FH609_02",10616,"Negative"
"FH609_02",10617,"Negative"
"FH609_02",10618,"Negative"
"FH609_02",10641,"Negative"
"FH609_02",10644,"Negative"
"FH609_02",10646,"Negative"
"FH609_02",10669,"Negative"
"FH609_02",10777,"Negative"
"FH609_02",10802,"Negative"
"FH609_02",10805,"Negative"
"FH609_02",10812,"Negative"
"FH609_02",10857,"Negative"
"FH609_02",10858,"Negative"
"FH609_02",10864,"Negative"
"FH609_02",10865,"Negative"
"FH609_02",10973,"Negative"
"FH609_02",10974,"Negative"
"FH609_02",11006,"Negative"
"FH609_02",11071,"Negative"
"FH609_02",11217,"Negative"
"FH609_02",11470,"Negative"
"FH609_02",12515,"Negative"
"FH609_02",13006,"Negative"
"FH609_02",13478,"Negative"
"FH609_02",13482,"Negative"
"FH609_02",14356,"Negative"
"FH609_02",14357,"Negative"
"FH609_02",14547,"Negative"
"FH609_02",14557,"Negative"
"FH609_02",14560,"Negative"
"FH609_02",14618,"Negative"
"FH609_02",14619,"Negative"
"FH609_02",14635,"Negative"
"FH609_02",14674,"Negative"
"FH609_02",14675,"Negative"
"FH609_02",14991,"Negative"
"FH609_02",15039,"Negative"
"FH609_02",15059,"Negative"
"FH609_02",15068,"Negative"
"FH609_02",15191,"Negative"
"FH609_02",15356,"Negative"
"FH609_02",15484,"Negative"
"FH609_02",15678,"Negative"
"FH609_02",15989,"Negative"
"FH609_02",16401,"Negative"
"FH609_02",16402,"Negative"
"FH609_02",16403,"Negative"
"FH609_02",16431,"Negative"
"FH609_02",16786,"Negative"
"FH609_02",16787,"Negative"
"FH609_02",16788,"Negative"
"FH609_02",16797,"Negative"
"FH609_02",16850,"Negative"
"FH609_02",16888,"Negative"
"FH609_02",16891,"Negative"
"FH609_02",16902,"Negative"
"FH609_02",16903,"Negative"
"FH609_02",16911,"Negative"
"FH609_02",16924,"Negative"
"FH609_02",16928,"Negative"
"FH609_02",16932,"Negative"
"FH609_02",16954,"Negative"
"FH609_02",16978,"Negative"
"FH609_02",16997,"Negative"
"FH609_02",17000,"Negative"
"FH609_02",17001,"Negative"
"FH609_02",17002,"Negative"
"FH609_02",17005,"Negative"
"FH609_02",17011,"Negative"
"FH609_02",17029,"Negative"
"FH609_02",17030,"Negative"
"FH609_02",17031,"Negative"
"FH609_02",17032,"Negative"
"FH609_02",17033,"Negative"
"FH609_02",17036,"Negative"
"FH609_02",17049,"Negative"
"FH609_02",17050,"Negative"
"FH609_02",17072,"Negative"
"FH609_02",17074,"Negative"
"FH609_02",17076,"Negative"
"FH609_02",17082,"Negative"
"FH609_02",17095,"Negative"
"FH609_02",17112,"Negative"
"FH609_02",17121,"Negative"
"FH609_02",17162,"Negative"
"FH609_02",17163,"Negative"
"FH609_02",17171,"Negative"
"FH609_02",17178,"Negative"
"FH609_02",17179,"Negative"
"FH609_02",17182,"Negative"
"FH609_02",17200,"Negative"
"FH609_02",17201,"Negative"
"FH609_02",17207,"Negative"
"FH609_02",17208,"Negative"
"FH609_02",17209,"Negative"
"FH609_02",17210,"Negative"
"FH609_02",17227,"Negative"
"FH609_02",17233,"Negative"
"FH609_02",17272,"Negative"
"FH609_02",17275,"Negative"
"FH609_02",17287,"Negative"
"FH609_02",17307,"Negative"
"FH609_02",17308,"Negative"
"FH609_02",17315,"Negative"
"FH609_02",17333,"Negative"
"FH609_02",17351,"Negative"
"FH609_02",17352,"Negative"
"FH609_02",17353,"Negative"
"FH609_02",17362,"Negative"
"FH609_02",17376,"Negative"
"FH609_02",17378,"Negative"
"FH609_02",17397,"Negative"
"FH609_02",17398,"Negative"
"FH609_02",17422,"Negative"
"FH609_02",17423,"Negative"
"FH609_02",17424,"Negative"
"FH609_02",17425,"Negative"
"FH609_02",17428,"Negative"
"FH609_02",17457,"Negative"
"FH609_02",17458,"Negative"
"FH609_02",17459,"Negative"
"FH609_02",17460,"Negative"
"FH609_02",17469,"Negative"
"FH609_02",17470,"Negative"
"FH609_02",17493,"Negative"
"FH609_02",17496,"Negative"
"FH609_02",17502,"Negative"
"FH609_02",17514,"Negative"
"FH609_02",17524,"Negative"
"FH609_02",17525,"Negative"
"FH609_02",17553,"Negative"
"FH609_02",17576,"Negative"
"FH609_02",17598,"Negative"
"FH609_02",17614,"Negative"
"FH609_02",17671,"Negative"
"FH609_02",17672,"Negative"
"FH609_02",17695,"Negative"
"FH609_02",17705,"Negative"
"FH609_02",17706,"Negative"
"FH609_02",17716,"Negative"
"FH609_02",17717,"Negative"
"FH609_02",17733,"Negative"
"FH609_02",17829,"Negative"
"FH609_02",17830,"Negative"
"FH609_02",17837,"Negative"
"FH609_02",17850,"Negative"
"FH609_02",17851,"Negative"
"FH609_02",17857,"Negative"
"FH609_02",17858,"Negative"
"FH609_02",17862,"Negative"
"FH609_02",17864,"Negative"
"FH609_02",17867,"Negative"
"FH609_02",17868,"Negative"
"FH609_02",17869,"Negative"
"FH609_02",17892,"Negative"
"FH609_02",17904,"Negative"
"FH609_02",17907,"Negative"
"FH609_02",17909,"Negative"
"FH609_02",17910,"Negative"
"FH609_02",17933,"Negative"
"FH609_02",17934,"Negative"
"FH609_02",18036,"Negative"
"FH609_02",18038,"Negative"
"FH609_02",18068,"Negative"
"FH609_02",18069,"Negative"
"FH609_02",18070,"Negative"
"FH609_02",18073,"Negative"
"FH609_02",18076,"Negative"
"FH609_02",18134,"Negative"
"FH609_02",18151,"Negative"
"FH609_02",18227,"Negative"
"FH609_02",18228,"Negative"
"FH609_02",18238,"Negative"
"FH609_02",18261,"Negative"
"FH609_02",18269,"Negative"
"FH609_02",18273,"Negative"
"FH609_02",18274,"Negative"
"FH609_02",18319,"Negative"
"FH609_02",18327,"Negative"
"FH609_02",18328,"Negative"
"FH609_02",18369,"Negative"
"FH609_02",18380,"Negative"
"FH609_02",18395,"Negative"
"FH609_02",18424,"Negative"
"FH609_02",18458,"Negative"
"FH609_02",18466,"Negative"
"FH609_02",18501,"Negative"
"FH609_02",18543,"Negative"
"FH609_02",18556,"Negative"
"FH609_02",18576,"Negative"
"FH609_02",18596,"Negative"
"FH609_02",18640,"Negative"
"FH609_02",18641,"Negative"
"FH609_02",18683,"Negative"
"FH609_02",18752,"Negative"
"FH609_02",18756,"Negative"
"FH609_02",18758,"Negative"
"FH609_02",18774,"Negative"
"FH609_02",18775,"Negative"
"FH609_02",18776,"Negative"
"FH609_02",18781,"Negative"
"FH609_02",18782,"Negative"
"FH609_02",18783,"Negative"
"FH609_02",18785,"Negative"
"FH609_02",18800,"Negative"
"FH609_02",18801,"Negative"
"FH609_02",18899,"Negative"
"FH609_02",18900,"Negative"
"FH609_02",18957,"Negative"
"FH609_02",18996,"Negative"
"FH609_02",18997,"Negative"
"FH609_02",19009,"Negative"
"FH609_02",19010,"Negative"
"FH609_02",19011,"Negative"
"FH609_02",19012,"Negative"
"FH609_02",19013,"Negative"
"FH609_02",19021,"Negative"
"FH609_02",19022,"Negative"
"FH609_02",19023,"Negative"
"FH609_02",19047,"Negative"
"FH609_02",19138,"Negative"
"FH609_02",19158,"Negative"
"FH609_02",19178,"Negative"
"FH609_02",19226,"Negative"
"FH609_02",19331,"Negative"
"FH609_02",19618,"Negative"
"FH609_02",19619,"Negative"
"FH609_02",19974,"Negative"
"FH609_02",20372,"Negative"
"FH609_02",20507,"Negative"
"FH702_01",2,"Negative"
"FH702_01",4,"Negative"
"FH702_01",10,"Negative"
"FH702_01",797,"Negative"
"FH702_01",799,"Negative"
"FH702_01",810,"Negative"
"FH702_01",840,"Negative"
"FH702_01",913,"Negative"
"FH702_01",2196,"Negative"
"FH702_01",2236,"Negative"
"FH702_01",2242,"Negative"
"FH702_01",2266,"Negative"
"FH702_01",2387,"Negative"
"FH702_01",2467,"Negative"
"FH702_01",2677,"Negative"
"FH702_01",3208,"Negative"
"FH702_01",3430,"Negative"
"FH702_01",5420,"Negative"
"FH702_01",8149,"Negative"
"FH702_01",11846,"Negative"
"FH702_01",12064,"Negative"
"FH702_01",12065,"Negative"
"FH702_01",12073,"Negative"
"FH702_01",12422,"Negative"
"FH702_01",13072,"Negative"
"FH702_01",13078,"Negative"
"FH702_01",13079,"Negative"
"FH702_01",13082,"Negative"
"FH702_01",13084,"Negative"
"FH702_01",13086,"Negative"
"FH702_01",13416,"Negative"
"FH702_01",14226,"Negative"
"FH702_01",14800,"Negative"
"FH702_01",15223,"Negative"
"FH702_01",15293,"Negative"
"FH702_01",17349,"Negative"
"FH702_01",18521,"Negative"
"FH702_01",18694,"Negative"
"FH702_01",18699,"Negative"
"FH702_01",18710,"Negative"
"FH702_01",19011,"Negative"
"FH702_01",19045,"Negative"
"FH702_01",19339,"Negative"
"FH702_01",19505,"Negative"
"FH702_01",19506,"Negative"
"FH702_01",19622,"Negative"
"FH702_01",19705,"Negative"
"FH702_01",20029,"Negative"
"FH702_01",20783,"Negative"
"FH702_01",20788,"Negative"
"FH702_01",20930,"Negative"
"FH702_01",21088,"Negative"
"FH702_01",21139,"Negative"
"FH702_01",21140,"Negative"
"FH702_01",21179,"Negative"
"FH702_01",21307,"Negative"
"FH702_01",21318,"Negative"
"FH702_02",2,"Negative"
"FH702_02",3,"Negative"
"FH702_02",4,"Negative"
"FH702_02",5,"Negative"
"FH702_02",61,"Negative"
"FH702_02",136,"Negative"
"FH702_02",285,"Negative"
"FH702_02",309,"Negative"
"FH702_02",351,"Negative"
"FH702_02",352,"Negative"
"FH702_02",604,"Negative"
"FH702_02",661,"Negative"
"FH702_02",1091,"Negative"
"FH702_02",3530,"Negative"
"FH702_02",4045,"Negative"
"FH702_02",4563,"Negative"
"FH702_02",4979,"Negative"
"FH702_02",5476,"Negative"
"FH702_02",5883,"Negative"
"FH702_02",5947,"Negative"
"FH702_02",6515,"Negative"
"FH702_02",7848,"Negative"
"FH702_02",8251,"Negative"
"FH702_02",8584,"Negative"
"FH702_02",8585,"Negative"
"FH702_02",8595,"Negative"
"FH702_02",9185,"Negative"
"FH702_02",9427,"Negative"
"FH702_02",9430,"Negative"
"FH702_02",9439,"Negative"
"FH702_02",14551,"Negative"
"FH702_02",14823,"Negative"
"FH702_02",14824,"Negative"
"FH702_02",14825,"Negative"
"FH702_02",14972,"Negative"
"FH702_02",15902,"Negative"
"FH702_02",17258,"Negative"
"FH702_02",17262,"Negative"
"FH702_02",17578,"Negative"
"FH702_02",17586,"Negative"
"FH702_02",17941,"Negative"
"FH702_02",19507,"Negative"
"FH703_01",2,"Negative"
"FH703_01",4005,"Negative"
"FH703_01",8430,"Negative"
"FH703_01",11222,"Negative"
"FH703_01",14876,"Negative"
"FH703_01",15772,"Negative"
"FH703_01",15891,"Negative"
"FH703_01",15892,"Negative"
"FH703_01",15893,"Negative"
"FH703_01",15894,"Negative"
"FH703_01",15898,"Negative"
"FH703_01",19523,"Negative"
"FH703_01",19524,"Negative"
"FH703_01",19527,"Negative"
"FH703_01",19532,"Negative"
"FH703_01",20599,"Negative"
"FH703_01",20766,"Negative"
"FH703_01",20767,"Negative"
"FH703_01",20772,"Negative"
"FH703_01",20773,"Negative"
"FH703_01",20774,"Negative"
"FH703_01",20777,"Negative"
"FH703_01",20867,"Negative"
"FH703_01",20869,"Negative"
"FH703_01",21019,"Negative"
"FH703_01",21127,"Negative"
"FH703_01",21256,"Negative"
"FH703_01",21265,"Negative"
"FH703_01",21271,"Negative"
"FH703_01",21272,"Negative"
"FH703_01",21448,"Negative"
"FH703_01",21450,"Negative"
"FH703_01",21451,"Negative"
"FH703_01",21453,"Negative"
"FH703_01",21454,"Negative"
"FH703_01",21455,"Negative"
"FH703_01",21457,"Negative"
"FH703_01",21458,"Negative"
"FH703_01",21460,"Negative"
"FH703_01",21559,"Negative"
"FH703_01",21560,"Negative"
"FH703_01",21561,"Negative"
"FH703_02",2,"Negative"
"FH703_02",3,"Negative"
"FH703_02",12,"Negative"
"FH703_02",716,"Negative"
"FH703_02",890,"Negative"
"FH703_02",903,"Negative"
"FH703_02",1205,"Negative"
"FH703_02",2310,"Negative"
"FH703_02",2512,"Negative"
"FH703_02",2517,"Negative"
"FH703_02",2518,"Negative"
"FH703_02",2731,"Negative"
"FH703_02",2955,"Negative"
"FH703_02",3273,"Negative"
"FH703_02",3274,"Negative"
"FH703_02",8168,"Negative"
"FH703_02",8508,"Negative"
"FH703_02",9345,"Negative"
"FH703_02",13807,"Positive"
"FH703_02",13808,"Positive"
"FH703_02",13810,"Positive"
"FH703_02",13811,"Negative"
"FH703_02",13813,"Positive"
"FH706_01",2,"Negative"
"FH706_01",4506,"Negative"
"FH706_01",6728,"Negative"
"FH706_01",8919,"Positive"
"FH706_01",8920,"Positive"
"FH706_01",8925,"Positive"
"FH706_01",8926,"Positive"
"FH706_01",8927,"Positive"
"FH706_01",8928,"Negative"
"FH706_01",10968,"Positive"
"FH706_01",11592,"Positive"
"FH706_01",11595,"Negative"
"FH706_01",11596,"Positive"
"FH706_01",11601,"Negative"
"FH706_01",12350,"Negative"
"FH706_01",14145,"Positive"
"FH706_01",14973,"Negative"
"FH706_01",15093,"Negative"
"FH706_01",15094,"Positive"
"FH706_01",15099,"Positive"
"FH706_01",17569,"Positive"
"FH706_01",17574,"Positive"
"FH706_02",2,"Negative"
"FH706_02",2403,"Negative"
"FH706_02",2503,"Negative"
"FH706_02",2504,"Negative"
"FH706_02",4265,"Negative"
"FH706_02",5384,"Negative"
"FH706_02",5790,"Negative"
"FH706_02",6245,"Negative"
"FH706_02",6828,"Negative"
"FH706_02",7566,"Negative"
"FH706_02",9011,"Negative"
"FH706_02",9094,"Negative"
"FH706_02",10577,"Negative"
"FH706_02",11380,"Negative"
"FH706_02",11381,"Negative"
"FH706_02",11389,"Negative"
"FH706_02",11390,"Negative"
"FH706_02",11492,"Negative"
"FH706_02",12173,"Negative"
"FH706_02",12449,"Negative"
"FH706_02",12778,"Negative"
"FH706_02",13014,"Negative"
"FH706_02",19279,"Negative"
"FH707_01",2,"Negative"
"FH707_01",825,"Negative"
"FH707_01",1009,"Negative"
"FH707_01",1016,"Negative"
"FH707_01",1035,"Negative"
"FH707_01",1067,"Negative"
"FH707_01",1084,"Negative"
"FH707_01",1112,"Negative"
"FH707_01",1132,"Negative"
"FH707_01",1133,"Negative"
"FH707_01",1146,"Negative"
"FH707_01",1155,"Negative"
"FH707_01",1180,"Negative"
"FH707_01",1188,"Negative"
"FH707_01",1201,"Negative"
"FH707_01",1204,"Negative"
"FH707_01",1222,"Negative"
"FH707_01",1239,"Negative"
"FH707_01",1275,"Negative"
"FH707_01",1295,"Negative"
"FH707_01",1318,"Negative"
"FH707_01",1361,"Negative"
"FH707_01",1375,"Negative"
"FH707_01",3521,"Negative"
"FH707_01",3570,"Negative"
"FH707_01",3644,"Negative"
"FH707_01",3759,"Negative"
"FH707_01",4140,"Negative"
"FH707_01",4151,"Negative"
"FH707_01",4384,"Negative"
"FH707_01",4418,"Negative"
"FH707_01",4454,"Negative"
"FH707_01",4506,"Negative"
"FH707_01",5142,"Negative"
"FH707_01",5309,"Negative"
"FH707_01",7496,"Negative"
"FH707_01",8683,"Negative"
"FH707_01",8689,"Negative"
"FH707_01",8696,"Negative"
"FH707_01",8710,"Negative"
"FH707_01",8714,"Negative"
"FH707_01",8720,"Negative"
"FH707_01",8727,"Negative"
"FH707_01",8728,"Negative"
"FH707_01",8751,"Negative"
"FH707_01",8849,"Negative"
"FH707_01",8853,"Negative"
"FH707_01",8854,"Negative"
"FH707_01",8855,"Negative"
"FH707_01",8856,"Negative"
"FH707_01",8857,"Negative"
"FH707_01",8859,"Negative"
"FH707_01",8860,"Negative"
"FH707_01",8861,"Negative"
"FH707_01",8864,"Negative"
"FH707_01",8865,"Negative"
"FH707_01",8866,"Negative"
"FH707_01",8919,"Negative"
"FH707_01",8968,"Negative"
"FH707_01",9072,"Negative"
"FH707_01",9508,"Negative"
"FH707_01",9518,"Negative"
"FH707_01",9854,"Negative"
"FH707_01",9870,"Negative"
"FH707_01",9893,"Negative"
"FH707_01",9896,"Negative"
"FH707_01",9924,"Negative"
"FH707_01",9935,"Negative"
"FH707_01",9939,"Negative"
"FH707_01",10050,"Negative"
"FH707_01",10052,"Negative"
"FH707_01",10053,"Negative"
"FH707_01",10054,"Negative"
"FH707_01",10055,"Negative"
"FH707_01",10056,"Negative"
"FH707_01",10057,"Negative"
"FH707_01",10062,"Negative"
"FH707_01",10076,"Negative"
"FH707_01",10078,"Negative"
"FH707_01",10079,"Negative"
"FH707_01",10080,"Negative"
"FH707_01",10083,"Negative"
"FH707_01",10085,"Negative"
"FH707_01",10087,"Negative"
"FH707_01",10350,"Negative"
"FH707_01",10351,"Negative"
"FH707_01",10353,"Negative"
"FH707_01",10359,"Negative"
"FH707_01",10360,"Negative"
"FH707_01",10361,"Negative"
"FH707_01",10362,"Negative"
"FH707_01",10363,"Negative"
"FH707_01",10395,"Negative"
"FH707_01",10402,"Negative"
"FH707_01",10403,"Negative"
"FH707_01",10411,"Negative"
"FH707_01",10412,"Negative"
"FH707_01",10426,"Negative"
"FH707_01",10492,"Negative"
"FH707_01",10493,"Negative"
"FH707_01",10497,"Negative"
"FH707_01",10499,"Negative"
"FH707_01",10500,"Negative"
"FH707_01",10566,"Negative"
"FH707_01",10579,"Negative"
"FH707_01",10581,"Negative"
"FH707_01",10632,"Negative"
"FH707_01",10635,"Negative"
"FH707_01",10663,"Negative"
"FH707_01",10666,"Negative"
"FH707_01",10667,"Negative"
"FH707_01",10675,"Negative"
"FH707_01",10679,"Negative"
"FH707_01",10682,"Negative"
"FH707_01",10683,"Negative"
"FH707_01",10684,"Negative"
"FH707_01",10687,"Negative"
"FH707_01",10704,"Negative"
"FH707_01",10707,"Negative"
"FH707_01",10709,"Negative"
"FH707_01",10712,"Negative"
"FH707_01",10721,"Negative"
"FH707_01",10743,"Negative"
"FH707_01",10747,"Negative"
"FH707_01",10944,"Negative"
"FH707_01",11034,"Negative"
"FH707_01",11044,"Negative"
"FH707_01",11096,"Negative"
"FH707_01",11290,"Negative"
"FH707_01",11315,"Negative"
"FH707_01",12221,"Negative"
"FH707_01",12443,"Negative"
"FH707_01",12448,"Negative"
"FH707_01",12657,"Negative"
"FH707_01",12803,"Negative"
"FH707_01",12804,"Negative"
"FH707_01",12993,"Negative"
"FH707_01",12996,"Negative"
"FH707_01",12997,"Negative"
"FH707_01",13000,"Positive"
"FH707_01",13001,"Positive"
"FH707_01",13002,"Negative"
"FH707_01",13003,"Negative"
"FH707_01",13006,"Negative"
"FH707_01",13033,"Negative"
"FH707_01",13098,"Negative"
"FH707_01",13190,"Negative"
"FH707_01",13247,"Negative"
"FH707_01",13263,"Negative"
"FH707_01",13293,"Negative"
"FH707_01",13294,"Negative"
"FH707_01",13295,"Negative"
"FH707_01",13296,"Negative"
"FH707_01",13297,"Negative"
"FH707_01",13301,"Negative"
"FH707_01",13325,"Negative"
"FH707_01",13329,"Negative"
"FH707_01",13330,"Negative"
"FH707_01",13331,"Negative"
"FH707_01",13332,"Negative"
"FH707_01",13333,"Negative"
"FH707_01",13335,"Negative"
"FH707_01",13336,"Negative"
"FH707_01",13337,"Negative"
"FH707_01",13346,"Negative"
"FH707_01",13350,"Negative"
"FH707_01",13371,"Negative"
"FH707_01",13373,"Negative"
"FH707_01",13392,"Negative"
"FH707_01",13438,"Negative"
"FH707_01",13441,"Negative"
"FH707_01",13446,"Negative"
"FH707_01",13448,"Negative"
"FH707_01",13528,"Negative"
"FH707_01",14582,"Negative"
"FH707_01",14977,"Negative"
"FH707_01",15022,"Negative"
"FH707_01",15414,"Negative"
"FH707_01",15518,"Negative"
"FH707_01",16074,"Negative"
"FH707_01",16079,"Negative"
"FH707_01",16092,"Negative"
"FH707_01",16590,"Negative"
"FH707_01",17214,"Negative"
"FH707_01",17218,"Negative"
"FH707_01",17227,"Negative"
"FH707_01",17228,"Negative"
"FH707_01",17284,"Negative"
"FH707_01",17286,"Negative"
"FH707_01",17287,"Negative"
"FH707_01",17289,"Negative"
"FH707_01",17290,"Negative"
"FH707_01",17292,"Negative"
"FH707_01",17320,"Negative"
"FH707_01",17332,"Negative"
"FH707_01",17354,"Negative"
"FH707_01",17412,"Negative"
"FH707_01",17758,"Negative"
"FH707_01",17761,"Negative"
"FH707_01",17762,"Negative"
"FH707_01",17795,"Negative"
"FH707_01",17816,"Negative"
"FH707_01",17821,"Negative"
"FH707_01",17892,"Negative"
"FH707_01",17893,"Negative"
"FH707_01",17894,"Negative"
"FH707_01",17897,"Negative"
"FH707_01",17898,"Negative"
"FH707_01",17899,"Negative"
"FH707_01",17901,"Negative"
"FH707_01",17902,"Negative"
"FH707_01",17904,"Negative"
"FH707_01",17906,"Negative"
"FH707_01",17908,"Negative"
"FH707_01",17933,"Negative"
"FH707_01",17937,"Negative"
"FH707_01",17946,"Negative"
"FH707_01",18077,"Negative"
"FH707_01",18078,"Negative"
"FH707_01",18080,"Negative"
"FH707_01",18081,"Negative"
"FH707_01",18082,"Negative"
"FH707_01",18083,"Negative"
"FH707_01",18084,"Negative"
"FH707_01",18085,"Negative"
"FH707_01",18086,"Negative"
"FH707_01",18088,"Negative"
"FH707_01",18114,"Negative"
"FH707_01",18115,"Negative"
"FH707_01",18121,"Negative"
"FH707_01",18127,"Negative"
"FH707_01",18447,"Negative"
"FH707_01",18448,"Negative"
"FH707_01",18454,"Negative"
"FH707_01",18492,"Negative"
"FH707_01",18495,"Negative"
"FH707_01",18506,"Negative"
"FH707_01",18507,"Negative"
"FH707_01",18535,"Negative"
"FH707_01",18592,"Negative"
"FH707_01",18925,"Negative"
"FH707_01",18978,"Negative"
"FH707_01",19015,"Negative"
"FH707_01",19024,"Negative"
"FH707_01",19165,"Negative"
"FH707_01",19169,"Negative"
"FH707_01",19172,"Negative"
"FH707_01",19198,"Negative"
"FH707_01",19211,"Negative"
"FH707_01",19216,"Negative"
"FH707_01",19220,"Negative"
"FH707_01",19222,"Negative"
"FH707_01",19226,"Negative"
"FH707_01",19234,"Negative"
"FH707_01",19249,"Negative"
"FH707_01",19303,"Negative"
"FH707_01",19416,"Negative"
"FH707_01",19422,"Negative"
"FH707_01",19430,"Negative"
"FH707_01",19451,"Negative"
"FH707_01",19456,"Negative"
"FH707_01",19457,"Negative"
"FH707_01",19470,"Negative"
"FH707_01",19504,"Negative"
"FH707_01",19568,"Negative"
"FH707_01",19574,"Negative"
"FH707_01",19609,"Negative"
"FH707_01",19610,"Negative"
"FH707_01",19613,"Negative"
"FH707_01",19644,"Negative"
"FH707_01",19645,"Negative"
"FH707_01",19647,"Negative"
"FH707_01",19649,"Negative"
"FH707_01",19651,"Negative"
